Date Text,Text Text,location,oblast,date,time,timezone,Year,Month,Day,Season,AM_PM
21.08.2023 16:58:36 UTC+03:00,"РУБпАК ""Шершні Довбуша"" 68-ї ОЄБр скидом знищують польвий склад з боєкомплектом на північний захід від населеного пункту Нововодяне, Луганська область.Location: NW of Novovodiane, Luhansk Oblast49.291218, 38.001490Source:https://www.facebook.com/68brigade/videos/645104750931489",nw of novovodiane - luhansk oblast. - .source:https://www.facebook.com/brigade/videos/,luhansk,2023-08-21,13:58:36,2023-08-21 16:58:36,2023,8,21,Summer,PM
21.08.2023 18:29:02 UTC+03:00,"Артилерія 503-го полку рф обстрілює українські позиції в північно західній частині Роботиного, Запорізька область.Location: Robotyne, Zaporizhzhia Oblast, Ukraine47.450029, 35.828826Source:t.me/wargonzo/14504",robotyne - zaporizhzhia oblast - ukraine.,zaporizhzhia,2023-08-21,15:29:02,2023-08-21 18:29:02,2023,8,21,Summer,PM
22.08.2023 10:55:01 UTC+03:00,"Українські військові штурмують південно східну частину Роботиного за підтримки БМП M2A2 «Bradley», Запорізька область.Location: Robotyne, Zaporizhzhia Oblast, Ukraine47.443740, 35.843219Source:https://t.me/Force_Major_ua/44",robotyne - zaporizhzhia oblast - ukraine.,zaporizhzhia,2023-08-22,07:55:01,2023-08-22 10:55:01,2023,8,22,Summer,AM
22.08.2023 17:00:58 UTC+03:00,"Російський спецназ ""Ахмат"" спостерігає за знищеним українським польвим складом в південно західній частині Кліщіївки, Донецька область.Location: Klishchiivka, Donetsk Oblast, Ukraine48.527410, 37.951159Source:https://t.me/DKulko/399",klishchiivka - donetsk oblast - ukraine.,donetsk,2023-08-22,14:00:58,2023-08-22 17:00:58,2023,8,22,Summer,PM
22.08.2023 21:12:54 UTC+03:00,"⚡️Невеличкий ексклюзивРобота CV-90 по російським позиціям на північний схід від населеного пункту Синьківка, Харківська область.Location: NE of of Synkivka, Kharkiv Oblast, Ukraine49.777702, 37.737637",ne of of synkivka - kharkiv oblast - ukraine.,kharkiv,2023-08-22,18:12:54,2023-08-22 21:12:54,2023,8,22,Summer,PM
22.08.2023 23:25:16 UTC+03:00,"ФПВ дрон спецназу рф ""Осман"" атакує українську позицію на північний захід від населеного пункту Вербове, Запорізька область.Location: NW of Verbove, Zaporizhia Oblast, Ukraine47.447232, 35.919696Source:https://t.me/ZA_FROHT/21111",nw of verbove - zaporizhia oblast - ukraine.,zaporizhia,2023-08-22,20:25:16,2023-08-22 23:25:16,2023,8,22,Summer,PM
23.08.2023 19:23:54 UTC+03:00,"47-ма окрема механізована бригада встановила прапор України в центрі населеного пункту Роботине, Запорізька область.Location: Robotyne, Zaporizhzhia Oblast, Ukraine47.443153, 35.835672Source:t.me/brygada47/97https://twitter.com/DefMon3/status/1691132354348175369",robotyne - zaporizhzhia oblast - ukraine.,zaporizhzhia,2023-08-23,16:23:54,2023-08-23 19:23:54,2023,8,23,Summer,PM
23.08.2023 21:09:03 UTC+03:00,"Заявлено про падіння літака, в якому можливо знаходився Євгеній Прігожин та Дмитро Уткін на південь від населеного пункту Куженкінскоє, Тверська область.Location: S of Kuzhenkinskoye, Tver Oblast57.747663, 33.954326",s of kuzhenkinskoye - tver oblast. - .,tver,2023-08-23,18:09:03,2023-08-23 21:09:03,2023,8,23,Summer,PM
24.08.2023 11:05:52 UTC+03:00,"БМП ""Bradley"" проводить евакуацію українських військових під артилерійським обстрілом в південно східній частині Роботиного, Запорізька область.Location: Robotyne, Zaporizhzhia Oblast, Ukraine47.444020, 35.839483Source:t.me/wargonzo/14571",robotyne - zaporizhzhia oblast - ukraine.,zaporizhzhia,2023-08-24,08:05:52,2023-08-24 11:05:52,2023,8,24,Summer,AM
24.08.2023 14:19:24 UTC+03:00,"126-та бригада ТрО ФПВ дроном атакує ЗРГК ""Тунгуска"" на південний схід від населеного пункту Підстепне, Херсонська область.Location: SE of Pidstepne, Kherson Oblast, Ukraine46.642304, 32.913256Source:https://twitter.com/sternenko/status/1694648401055375749",se of pidstepne - kherson oblast - ukraine.,kherson,2023-08-24,11:19:24,2023-08-24 14:19:24,2023,8,24,Summer,AM
24.08.2023 18:04:59 UTC+03:00,"Батальйон ""Скала"" бере полонених та штурмує російські позиції в південній частині Роботиного, Запорізька область.Location: Robotyne, Zaporizhzhia Oblast, Ukraine47.439890, 35.840240Source:https://t.me/c/1534945236/16478",robotyne - zaporizhzhia oblast - ukraine.,zaporizhzhia,2023-08-24,15:04:59,2023-08-24 18:04:59,2023,8,24,Summer,PM
24.08.2023 21:54:14 UTC+03:00,"Росіяни публікують архівні кадри обстрілу ""Металургійного комбінату імені Ілліча"" прямою наводкою з БМ-21 ""Град"" в Маріуполі, Донецька область.Location: Mariupol, Donetsk Oblast, Ukraine47.174309, 37.567166Source:https://t.me/dugout_uncle_zhora/220",mariupol - donetsk oblast - ukraine.,donetsk,2023-08-24,18:54:14,2023-08-24 21:54:14,2023,8,24,Summer,PM
25.08.2023 12:19:39 UTC+03:00,"Заявлено про знищення з ПТРК БМП ""M2 Bradley"" в центральній частині Роботиного, Запорізька область.Location: Robotyne, Zaporizhzhia Oblast, Ukraine47.446188, 35.838239https://t.me/rusich_army/10540",robotyne - zaporizhzhia oblast - ukraine.,zaporizhzhia,2023-08-25,09:19:39,2023-08-25 12:19:39,2023,8,25,Summer,AM
25.08.2023 13:26:36 UTC+03:00,https://vxtwitter.com/Bazinga00264477/status/1695014546203623452,nan - nan - nan,,2023-08-25,10:26:36,2023-08-25 13:26:36,2023,8,25,Summer,AM
25.08.2023 15:19:34 UTC+03:00,"Заявлено про знищення могил вагнерівців на кладовищі, де Прігожин відкривав обеліск в населеному пункті Ніколаєвка, Самарська область.Location: Nykolaevka, Samara Oblast, Russia53.086779, 50.320352Source:https://t.me/voynareal/70125",nykolaevka - samara oblast - russia.,samara,2023-08-25,12:19:34,2023-08-25 15:19:34,2023,8,25,Summer,PM
25.08.2023 19:19:50 UTC+03:00,"РУБпАК ""Шершні Довбуша"" 68-ї ОЄБр роблять скиди на російські позиції, живу силу та техніку в Луганській області.Location: NW/E Novoiehorivka, Luhansk Oblast, Ukraine0:48-0:55 -49.340701, 37.9764370:55-1:02 -49.338767, 37.9784401:02-1:12 -49.339911, 37.9746221:20-1:28 -49.339432, 37.9750752:23-2:38 -49.339574, 37.9506932:49-3:02 -49.348386, 37.9350043:22-3:26 -49.348706, 37.9349623:40 -49.344496, 37.939034Source:https://t.me/shershni68/48",nw/e novoiehorivka - luhansk oblast - ukraine:-: -.,luhansk,2023-08-25,16:19:50,2023-08-25 19:19:50,2023,8,25,Summer,PM
25.08.2023 19:36:50 UTC+03:00,"Окремий загін спеціального призначення «Любарт» знищує 120-й міномет в населеному пункті Олешки, Херсонська область.Location: Oleshky, Kherson Oblast, Ukraine46.628074, 32.713937Source:https://t.me/ozspLubart/308",oleshky - kherson oblast - ukraine.,kherson,2023-08-25,16:36:50,2023-08-25 19:36:50,2023,8,25,Summer,PM
25.08.2023 21:35:17 UTC+03:00,Robotyne80 days in 18 frames,nan - nan - nan,,2023-08-25,18:35:17,2023-08-25 21:35:17,2023,8,25,Summer,PM
25.08.2023 22:09:04 UTC+03:00,"Аеророзвідники 55 об 100 обр ТрО корегують знищення двох ворожих БТРів на південний схід від населеного пункту Діброва, Луганська область.Location: SE of Dibrova, Luhansk Oblast, Ukraine48.989709, 38.117152Source:https://t.me/Volyn100obrTrO/831",se of dibrova - luhansk oblast - ukraine.,luhansk,2023-08-25,19:09:04,2023-08-25 22:09:04,2023,8,25,Summer,PM
25.08.2023 23:25:11 UTC+03:00,"Український ФПВ дрон атакує російський БТР з піхотою на схід від населеного пункту Райгородка, Луганська область.Location: E of Raihorodka, Luhansk Oblast, Ukraine49.379075, 37.975169Source:https://t.me/gostrikartuzy/100",e of raihorodka - luhansk oblast - ukraine.,luhansk,2023-08-25,20:25:11,2023-08-25 23:25:11,2023,8,25,Summer,PM
26.08.2023 01:35:32 UTC+03:00,"46-та окрема аеромобільна бригада ФПВ дронами атакує російську піхоту на північний схід від населеного пункту Новопрокопівка, Запорізька область.Location: NE of Novoprokopivka, Zaporizhzhia Oblast, Ukraine47.419925, 35.884510Source:https://twitter.com/Teoyaomiquu/status/1695168198901993666",ne of novoprokopivka - zaporizhzhia oblast - ukraine.,zaporizhzhia,2023-08-25,22:35:32,2023-08-26 01:35:32,2023,8,25,Summer,PM
26.08.2023 11:40:12 UTC+03:00,"РУП «Шершень» фільмує знищення російського квадроцикла на південний схід від населеного пункту Андріївка, Донецька область.Location: SE of Andriivka, Donetsk Oblast, Ukraine48.490106, 37.973451Source:https://t.me/shershen_ua/140",se of andriivka - donetsk oblast - ukraine.,donetsk,2023-08-26,08:40:12,2023-08-26 11:40:12,2023,8,26,Summer,AM
26.08.2023 14:10:32 UTC+03:00,"M2 Bradley працює по російським позиціям в населеному пункті Роботине, Запорізька область.Location: Robotyne, Zaporizhzhia Oblast, Ukraine1:35 -47.441371, 35.840420Source:https://t.me/E_A_Vasileva/9144",robotyne - zaporizhzhia oblast - ukraine: -.,zaporizhzhia,2023-08-26,11:10:32,2023-08-26 14:10:32,2023,8,26,Summer,AM
26.08.2023 18:44:24 UTC+03:00,"Бійці штурмового полку НПУ «Сафарі» бригади ""Лють"" штурмують російські позиції в центральній частині Кліщіївки, Донецька область.Location: Klishchiivka, Donetsk Oblast, Ukraine48.529797, 37.959835Source:https://t.me/mvs_ukraine/28964",klishchiivka - donetsk oblast - ukraine.,donetsk,2023-08-26,15:44:24,2023-08-26 18:44:24,2023,8,26,Summer,PM
27.08.2023 01:54:05 UTC+03:00,"Демонстрація роботи російського снайпера в Кліщіївці, Донецька область. Точна дата зйомки невідома.Location: Klishchiivka, Donetsk Oblast, Ukraine48.525645, 37.957332Source:t.me/VDV_vistrel/314",klishchiivka - donetsk oblast - ukraine.,donetsk,2023-08-26,22:54:05,2023-08-27 01:54:05,2023,8,26,Summer,PM
29.08.2023 14:33:59 UTC+03:00,"Українські військові вивішують прапор на лівому березі Дніпра поблизу Антонівського мосту, Херсонська область.Location: near Antonivka Road Bridge, Kherson Oblast, Ukraine46.661773, 32.722523Source:https://twitter.com/NOELreports/status/1696476841026949223",near antonivka road bridge - kherson oblast - ukraine.,kherson,2023-08-29,11:33:59,2023-08-29 14:33:59,2023,8,29,Summer,AM
29.08.2023 19:47:07 UTC+03:00,"44-та ОАБр та аеророзвідка 65-ї ОМБр ""Роніни"" знищує російський 2С7 ""Піон"" в населеному пункті Покровське, Запорізька область.Location: Pokrovske, Zaporizhzhia Oblast, Ukraine47.327989, 35.631943Source:t.me/Ronins44_65/56",pokrovske - zaporizhzhia oblast - ukraine.,zaporizhzhia,2023-08-29,16:47:07,2023-08-29 19:47:07,2023,8,29,Summer,PM
